2221603,79,786,1289997,1006338,1020202
2221604,5,696092,1290032,1006311,1020222
2221605,10,868,837,1006422,1020235
2221606,5,1290102,1290103,1006316,1020240
2221607,6,1290103,1290104,1006312,1020240
2221608,25,869,857,1006422,1020235
2221609,12,696157,1290119,1019554,1020246
2221610,4,696159,1290129,1006312,1020254
2221611,10,933,1290132,1006312,1020254
2221612,13,696170,1290138,1019554,1020249
2221613,9,952,945,1006422,1020257
2221614,5,696208,1290265,1006312,1020269
2221615,42,1290194,1290207,1006312,1240510
2221616,49,1290197,1290208,1006312,1240510
2221617,11,1097,1067,1006422,1020277
2221618,2,1290290,1290291,1006422,1240515
2221619,12,696224,1081,1019554,1020271
2221620,26,1098,1087,1006422,1020277
2221621,9,1118,1109,1006422,1020287
2221622,12,696237,1290369,1006312,1020296
2221623,21,696238,1290370,1006312,1020296
2221624,12,1315,1290437,1006312,1020315
2221625,35,1315,1290438,1006312,1020315
2221626,3,1290485,1359,1006342,1020342
2221627,8,1290485,1290489,1006772,1020342
2221628,11,1290485,1290488,1006338,1020342
2221629,19,1378,1290511,1006312,1020351
2221630,36,1378,1290512,1006312,1020351
2221631,2,696411,1290538,1006339,1240529
2221632,10,696417,1394,1006342,1020356
2221633,27,1419,1290560,1006312,1020361
2221634,34,696422,1290561,1006312,1020361
2221635,50,1419,1290562,1006312,1020361
2221636,52,1419,1290563,1006312,1020361
2221637,3,696425,1290544,1006340,1020363
2221638,118,696431,1290556,1016741,1020361
2221639,120,1427,1290564,1006312,1020361
2221640,4,1482,1290730,1006312,1020382
2221641,29,696453,1290665,1006383,1020380
2221642,34,696456,1290668,1006338,1020380
2221643,41,696464,1290672,1006311,1020380
2221644,43,696466,1290675,1006311,1020380
2221645,47,696467,1290677,1006311,1020380
2221646,49,696469,1290681,1006311,1020380
2221647,53,696471,1290684,1006325,1020380
2221648,55,696473,1290687,1006325,1020380
2221649,12,696481,1290744,1006709,1020385
2221650,16,1290744,1290746,1008156,1020385
2221651,23,696487,1290749,1018782,1020385
2221652,27,1290749,1290751,1018328,1020385
2221653,31,1290749,1290756,1018328,1020385
2221654,37,1290744,1290758,1008156,1020385
2221655,3,1290877,1290879,1017178,1020399
2221656,11,696503,1290965,1007067,1020402
2221657,4,696516,1606,1012956,1020420
2221658,7,1291120,1291135,1006312,1020423
2221659,18,1291130,1291132,1006347,1020423
2221660,24,1291120,1291136,1006312,1020423
2221661,17,1622,1291143,1016455,1020429
2221662,7,1291228,1291232,1006312,1020453
2221663,14,1291228,1291235,1006312,1020453
2221664,3,696565,1291304,1006311,1240553
2221665,21,1291366,1291385,1006315,1020488
2221666,3,696603,1785,1006312,1020507
2221667,27,1291449,1291481,1006315,1020509
2221668,1,696663,1291582,1008187,1240566
2221669,21,696670,1291597,1007659,1020563
2221670,53,696676,1291600,1006338,1020563
2221671,76,696685,1291601,1006338,1020563
2221672,91,696690,1291604,1006338,1020563
2221673,17,1291700,1291702,1006315,1020580
2221674,5,696692,1291723,1007659,1020584
2221675,16,696708,1291724,1006337,1020584
2221676,54,696716,1995,1007231,1020565
2221677,5,696728,2024,1007231,1020606
2221678,4,696737,2045,1007231,1020625
2221679,21,1291787,1291788,1006315,1020617
2221680,28,1291879,1291895,1006312,1020591
2221681,73,696768,1291906,1006312,1020591
2221682,99,696777,2161,1006338,1020591
2221683,130,696788,2175,1007659,1020591
2221684,26,696804,1292063,1006422,1020678
2221685,40,2230,1292062,1006422,1020678
2221686,57,1292051,2267,1012956,1020687
2221687,2,696813,1292091,1006358,1240578
2221688,6,696819,1292095,1017004,1020701
2221689,3,696820,1292096,1006359,1020705
2221690,7,696852,1292275,1006338,1020744
2221691,12,696853,1292278,1006338,1020744
2221692,4,696860,1292397,1019715,1020752
2221693,5,696863,1292398,1018862,1020755
2221694,28,1292305,1292308,1006422,1240582
2221695,30,1292306,1292307,1006422,1240582
2221696,33,1292310,1292376,1006312,1240582
2221697,36,1292311,1292314,1006422,1240582
2221698,38,1292312,1292313,1006422,1240582
2221699,4,696867,1292401,1018784,1020758
2221700,41,1292316,1292377,1006312,1240582
2221701,5,696871,1292404,1018784,1020761
2221702,8,696872,2519,1006338,1020764
2221703,13,696882,1292421,1006337,1240583
2221704,5,696894,1292438,1018927,1020777
2221705,7,696895,2575,1015408,1020777
2221706,16,696899,1292445,1006337,1240584
2221707,4,696918,1292502,1009051,1020808
2221708,4,696929,1292529,1009051,1020828
2221709,19,696945,1292533,1006660,1020830
2221710,4,696948,1292538,1009051,1020836
2221711,27,696955,2880,1006338,1020830
2221712,37,696964,2892,1006338,1020830
2221713,18,697002,1292597,1006660,1020854
2221714,23,697008,2952,1006338,1020854
2221715,3,697017,1292603,1006338,1020861
2221716,58,697039,3112,1006364,1020832
2221717,70,697069,3113,1006364,1020832
2221718,3,697072,1292764,1008208,1020926
2221719,30,697079,1292773,1006316,1020931
2221720,9,1292783,1292785,1008214,1020936
2221721,17,697105,3171,1006478,1020934
2221722,6,3191,1292804,1012807,1020938
2221723,10,1292803,1292808,1006312,1020938
2221724,17,697141,3207,1006312,1020938
2221725,11,697169,1292817,1006315,1020944
2221726,7,697183,1292846,1006360,1020966
2221727,15,697195,3291,1007473,1020968
2221728,24,697199,1292872,1006362,1020973
2221729,16,697210,1292903,1006315,1020996
2221730,5,697214,1292907,1006398,1021000
2221731,6,1292907,1293009,1006312,1021000
2221732,12,697216,1293015,1006398,1021000
2221733,19,3606,3339,1006312,1021000
2221734,23,3606,1293010,1006312,1021000
2221735,11,697220,1293056,1019100,1021008
2221736,15,697237,1293181,1019100,1021010
2221737,4,1293196,1293197,1008563,1021016
2221738,41,1293145,1293164,1019572,1020990
2221739,16,697253,1293206,1019100,1021023
2221740,133,1293168,3538,1006422,1020990
2221741,141,697287,3551,1006312,1020990
2221742,4,1293251,1293257,1006312,1021052
2221743,7,1293252,1293258,1006312,1021052
2221744,10,697292,3565,1006312,1021052
2221745,17,697294,1293253,1019100,1021052
2221746,23,697297,1293254,1019100,1021052
2221747,6,697306,1293284,1006583,1021063
2221748,6,697313,1293291,1006583,1021068
2221749,4,697321,1293294,1019100,1021061
2221750,92,697344,1293261,1007991,1021049
2221751,16,697345,1293318,1006707,1021088
2221752,16,697372,1293374,1009876,1021118
2221753,6,1293400,3749,1006373,1021133
2221754,3,1293423,3767,1006338,1021151
2221755,4,1293424,3768,1007677,1021151
2221756,3,697439,1293504,1006398,1240654
2221757,8,697440,1293497,1006338,1240653
2221758,5,1293501,1293505,1006312,1240654
2221759,3,697443,1293518,1006983,1021186
2221760,2,697452,1293533,1006983,1240664
2221761,3,697454,1293539,1006312,1240663
2221762,4,1293591,1293592,1019337,1021204
2221763,3,1293598,3873,1006312,1021207
2221764,4,1293621,3929,1009084,1021213
2221765,3,697486,3888,1006312,1240673
2221766,9,697492,1293641,1006369,1240673
2221767,5,1293653,1293654,1019337,1021223
2221768,3,1293662,3937,1006312,1021227
2221769,5,1293664,3953,1006369,1021229
2221770,2,1293689,1293690,1006312,1240687
2221771,2,1293697,3959,1006312,1240689
2221772,2,1293710,1293712,1006312,1240691
2221773,3,1293709,1293711,1012192,1021235
2221774,3,1293728,3972,1006312,1021243
2221775,2,1293735,1293736,1006398,1021255
2221776,4,697509,1293747,1006338,1021259
2221777,6,1293775,1293776,1019337,1021248
2221778,3,697534,1293788,1006338,1240695
2221779,3,1293815,1293816,1009084,1021312
2221780,3,1293857,1293858,1017178,1021334
2221781,6,1293869,1293870,1019337,1021331
2221782,2,4091,4089,1012853,1021337
2221783,6,4123,4129,1012853,1021382
2221784,23,1293911,1293912,1007067,1021370
2221785,15,697600,1293923,1006422,1021382
2221786,16,697596,1293922,1006422,1021382
2221787,22,1293925,1293944,1006312,1021382
2221788,24,697603,1293941,1006422,1021382
2221789,26,1293942,1293945,1006312,1021382
2221790,29,1293926,1293946,1006312,1021382
2221791,32,1293939,1293947,1006312,1021382
2221792,37,697604,1293940,1006422,1021382
2221793,39,1293951,4148,1006312,1021382
2221794,49,697603,1293927,1006422,1021382
2221795,51,1293929,1293949,1006312,1021382
2221796,54,1293932,1293934,1006422,1021382
2221797,56,1293935,1293950,1006312,1021382
2221798,58,697603,1293936,1006422,1021382
2221799,61,1293953,4156,1006312,1021382
2221800,2,1294096,1294098,1012853,1021445
2221801,5,697621,1294115,1006422,1021445
2221802,7,1294101,1294116,1006312,1021445
2221803,12,1294110,1294111,1006312,1021445
2221804,25,1294122,4261,1006312,1021445
2221805,29,1294102,1294117,1006312,1021445
2221806,33,1294104,1294105,1006312,1021445
2221807,39,1294123,4265,1006312,1021445
2221808,2,1294173,1294174,1012853,1021486
2221809,8,4273,1294182,1018447,1021482
2221810,2,1294205,1294206,1012853,1021499
2221811,2,1294232,1294233,1012853,1021515
2221812,4,1294254,1294259,1006422,1021519
2221813,14,1294264,1294258,1006422,1021519
2221814,5,4358,1294277,1012853,1021523
2221815,9,4358,4363,1012853,1021523
2221816,35,1294309,4373,1006422,1021528
2221817,56,4365,1294282,1006422,1021528
2221818,58,4370,1294307,1006422,1021528
2221819,60,1294283,1294323,1006312,1021528
2221820,72,1294301,1294302,1006422,1021528
2221821,90,697679,1294288,1006422,1021528
2221822,10,1294382,1294385,1006398,1240721
2221823,12,1294383,1294386,1006312,1240721
2221824,9,4405,1294379,1008838,1021506
2221825,3,1294390,1294391,1012853,1021554
2221826,8,697684,1294445,1006312,1021525
2221827,34,1294399,1294400,1006312,1021554
2221828,44,1294393,1294416,1006312,1021554
2221829,68,1294395,1294396,1006422,1021554
2221830,78,1294409,1294410,1006312,1021554
2221831,9,4538,1294502,1008838,1021561
2221832,181,697740,1294451,1006312,1021525
2221833,183,697740,1294452,1006312,1021525
2221834,2,1294585,1294591,1006312,1021577
2221835,5,1294588,1294589,1006312,1021577
2221836,10,697771,1294586,1006312,1021577
2221837,3,1294602,1294622,1006312,1021585
2221838,7,1294609,1294614,1006312,1021585
2221839,9,1294610,1294615,1006312,1021585
2221840,21,697782,1294626,1006312,1021585
2221841,24,697783,4658,1006312,1021585
2221842,10,4680,1294649,1006312,1021593
2221843,12,4680,1294650,1006312,1021593
2221844,14,4680,1294651,1006312,1021593
2221845,19,4680,1294652,1006312,1021593
2221846,21,4680,1294653,1006312,1021593
2221847,23,4680,1294654,1006312,1021593
2221848,28,4680,1294655,1006312,1021593
2221849,30,4680,1294656,1006312,1021593
2221850,2,1294681,1294682,1012853,1021603
2221851,40,4680,1294658,1006312,1021593
2221852,43,1294643,4697,1006320,1021593
2221853,47,4680,4701,1006312,1021593
2221854,11,1294842,1294856,1006312,1021613
2221855,14,1294844,4733,1006422,1021613
2221856,16,697812,4753,1006312,1021613
2221857,21,697819,1294847,1006422,1021613
2221858,23,697819,1294848,1006422,1021613
2221859,2,1294892,1294900,1006312,1021623
2221860,35,4755,1294866,1009437,1021617
2221861,7,1294925,4783,1006373,1021634
2221862,4,1294940,1294942,1010057,1021643
2221863,7,1294940,4817,1016792,1021643
2221864,13,1295038,1295025,1008988,1240742
2221865,5,697873,1295096,1006383,1021688
2221866,12,697879,1295099,1006378,1021691
2221867,13,697881,1295071,1017411,1021679
2221868,11,697882,1295095,1006383,1021688
2221869,18,697886,1295092,1006383,1021688
2221870,5,697888,1295117,1006378,1240752
2221871,5,697898,1295127,1018147,1240750
2221872,33,697909,4988,1014809,1240755
2221873,6,4992,1295169,1008263,1021711
2221874,13,1295218,1295234,1006398,1021715
2221875,16,1295219,1295235,1006312,1021715
2221876,20,1295232,1295237,1006312,1021715
2221877,23,1295224,1295238,1006312,1021715
2221878,28,1295228,1295239,1006312,1021715
2221879,5,1295269,1295266,1009437,1021723
2221880,40,697988,5062,1014809,1021713
2221881,3,1295328,1295330,1006312,1240764
2221882,23,1295324,1295316,1006398,1021739
2221883,24,1295316,1295323,1006312,1021739
2221884,31,1295324,5104,1006422,1021739
2221885,6,1295351,1295352,1008266,1240766
2221886,8,698047,1295357,1014662,1240767
2221887,15,5114,1295361,1006398,1240767
2221888,16,1295361,1295363,1006312,1240767
2221889,3,1295392,1295403,1006398,1240771
2221890,5,1295394,1295405,1006312,1240771
2221891,8,1295395,1295407,1006398,1240771
2221892,10,1295396,1295409,1006312,1240771
2221893,13,1295397,1295412,1006398,1240771
2221894,15,1295398,1295413,1006312,1240771
2221895,6,1295498,1295499,1006316,1240779
2221896,10,1295502,1295503,1006316,1240779
2221897,14,1295507,1295508,1006316,1240779
2221898,17,1295510,1295511,1006316,1240779
2221899,4,1295541,1295543,1008264,1021770
2221900,4,1295555,1295567,1006398,1021772
2221901,6,1295556,5354,1006312,1021772
2221902,11,1295557,1295568,1006398,1021772
2221903,13,1295558,5358,1006312,1021772
2221904,18,1295560,1295569,1006398,1021772
2221905,20,1295562,5362,1006312,1021772
2221906,25,1295564,1295570,1006398,1021772
2221907,27,1295565,5370,1006312,1021772
2221908,27,698198,1295594,1006823,1021776
2221909,17,1295667,1295668,1006772,1240803
2221910,23,1295669,5420,1006338,1240803
2221911,31,1295673,1295660,1006317,1240803
2221912,33,1295661,5432,1006341,1240803
2221913,35,1295663,5429,1006342,1240803
2221914,28,698245,1295679,1006823,1021781
2221915,34,5427,1295682,1006422,1021781
2221916,37,5435,1295677,1006422,1021781
2221917,39,1295678,1295684,1006312,1021781
2221918,41,1295685,5460,1006312,1021781
2221919,70,1295654,1295655,1006772,1240803
2221920,44,698252,5469,1019735,1021781
2221921,17,1295696,1295698,1006338,1240805
2221922,5,698269,1295718,1006312,1240807
2221923,35,698287,5548,1006338,1240806
2221924,3,698289,1295744,1008390,1240808
2221925,47,698299,5556,1006338,1240806
2221926,17,1295779,1295780,1006342,1240810
2221927,23,1295781,5597,1006338,1240810
2221928,58,1295770,1295771,1006342,1240810
2221929,4,1295810,1295812,1006316,1240814
2221930,5,698351,1295809,1008095,1021848
2221931,27,5640,1295843,1006312,1240816
2221932,29,5640,1295844,1006312,1240816
2221933,58,5640,1295845,1006312,1240816
2221934,60,5640,1295846,1006312,1240816
2221935,62,5640,1295847,1006312,1240816
2221936,64,5640,1295848,1006312,1240816
2221937,3,698378,1295858,1006311,1240817
2221938,2,1295882,1295884,1006778,1021861
2221939,4,698404,1295894,1006422,1240821
2221940,16,698402,5688,1019382,1021861
2221941,3,698413,1295917,1006312,1021863
2221942,13,698413,1295918,1006312,1021863
2221943,15,698413,1295919,1006312,1021863
2221944,26,698421,1295904,1006311,1021861
2221945,23,698413,1295920,1006312,1021863
2221946,18,698441,1295936,1006312,1021875
2221947,19,698438,1295937,1006312,1021875
2221948,23,698442,1295938,1006312,1021875
2221949,24,698439,1295939,1006312,1021875
2221950,37,1295909,5726,1006316,1021863
2221951,9,698463,5764,1006422,1240832
2221952,3,1295985,1295988,1006778,1021882
2221953,15,1296052,1296053,1006422,1021893
2221954,25,698472,5799,1019382,1021882
2221955,19,698480,1295981,1006317,1240830
2221956,21,1295983,1295984,1007207,1240830
2221957,23,698480,1295987,1006317,1240830
2221958,30,1296006,1296039,1006312,1240830
2221959,35,698484,1296023,1006311,1021882
2221960,56,1296002,1296040,1006312,1240830
2221961,72,1295999,1296041,1006312,1240830
2221962,2,1296082,1296098,1017411,1021905
2221963,6,698508,1296094,1006312,1021902
2221964,7,1296080,1296095,1006312,1021902
2221965,9,1296079,5851,1006312,1021902
2221966,17,1296079,1296096,1006312,1021902
2221967,18,1296080,1296097,1006312,1021902
2221968,31,698515,1296064,1006338,1021895
2221969,15,698519,5880,1006519,1021905
2221970,9,1296138,1296140,1006422,1021918
2221971,9,1296172,1296173,1006422,1021928
2221972,2,1296195,5944,1018880,1021938
2221973,9,1296191,1296192,1006422,1021936
2221974,9,1296250,1296251,1006422,1021950
2221975,9,1296281,1296283,1006422,1021956
2221976,9,1296324,1296325,1006422,1021964
2221977,5,698601,6085,1006338,1021960
2221978,9,1296367,1296368,1006422,1021968
2221979,9,1296406,1296407,1006422,1021983
2221980,17,1296418,1296427,1006312,1021985
2221981,72,698628,1296231,1006338,1021926
2221982,80,698632,1296235,1006337,1021926
2221983,113,1296224,6201,1006338,1021926
2221984,120,1296226,6214,1006338,1021926
2221985,2,698665,1296477,1006383,1240877
2221986,7,698685,1296488,1007067,1022000
2221987,9,1296492,1296494,1006383,1022006
2221988,88,698699,1296458,1006312,1021993
2221989,18,1296492,1296499,1006383,1022006
2221990,95,698705,1296459,1006312,1021993
2221991,28,1296492,1296497,1006383,1022006
2221992,2,698714,1296517,1006312,1240879
2221993,2,698740,1296524,1006312,1240880
2221994,2,6381,1296550,1006312,1240884
2221995,15,6381,1296551,1006312,1240884
2221996,23,698769,6394,1006312,1240884
2221997,31,698776,6398,1016211,1022004
2221998,4,1296589,1296591,1006660,1022077
2221999,59,698791,1296538,1006338,1022010
2222000,4,1296610,1296612,1006660,1022081
2222001,30,6453,1296627,1006312,1022083
2222002,39,6453,1296628,1006312,1022083
2222003,41,1296622,6452,1006316,1022083
2222004,9,698824,6483,1006660,1022093
2222005,19,698829,1296654,1006338,1022088
2222006,4,1296712,6524,1007374,1022108
2222007,49,698856,6540,1016211,1022074
2222008,14,1296734,1296738,1006312,1240891
2222009,2,698873,1296747,1007641,1240893
2222010,6,698897,6642,1006338,1022121
2222011,4,1296793,6627,1007641,1022129
2222012,10,698898,6645,1006338,1022121
2222013,14,698901,6646,1006338,1022121
2222014,18,698903,6647,1006338,1022121
2222015,22,698905,6649,1006338,1022121
2222016,13,698914,1296805,1006312,1022131
2222017,14,698917,1296806,1006312,1022131
2222018,2,1296826,6702,1006660,1022143
2222019,9,698949,6736,1006422,1240900
2222020,24,6734,1296861,1006312,1022156
2222021,40,6734,6767,1006312,1022156
2222022,7,1296922,1296923,1006772,1022198
2222023,37,1296928,1296925,1006342,1022198
2222024,9,1296985,1296986,1006422,1022215
2222025,10,1297003,1297004,1006422,1022217
2222026,3,6987,1297028,1006342,1022220
2222027,22,1297066,1297061,1018147,1022222
2222028,28,1297066,1297047,1006342,1022222
2222029,34,699112,1297083,1018084,1022152
2222030,63,699133,7123,1016383,1022152
2222031,2,699160,1297132,1018813,1240921
2222032,43,1297151,7221,1007179,1240923
2222033,23,1297196,1297197,1006316,1022244
2222034,34,1297220,1297234,1006316,1022257
2222035,4,1297242,7277,1014599,1022238
2222036,15,699210,1297278,1007352,1022238
2222037,28,699213,1297267,1006953,1022246
2222038,38,699215,1297281,1006953,1022246
2222039,49,699217,1297276,1006953,1022246
2222040,58,699220,1297266,1006953,1022246
2222041,70,699224,1297271,1006953,1022246
2222042,78,699226,1297265,1006953,1022246
2222043,5,1297247,1297248,1007557,1022252
2222044,30,1297362,1297371,1006312,1022259
2222045,31,1297361,1297372,1006312,1022259
2222046,23,1297398,1297399,1006316,1022265
2222047,105,699273,1297284,1018185,1022238
2222048,34,1297417,1297440,1006316,1022267
2222049,2,1297446,1297447,1018185,1022269
2222050,40,1297422,1297423,1006316,1022267
2222051,45,1297426,1297427,1006316,1022267
2222052,7,699286,1297479,1006660,1240929
2222053,9,699288,1297480,1018185,1240929
2222054,6,1297518,7445,1007783,1022280
2222055,24,699295,1297512,1006387,1022276
2222056,19,1297530,1297537,1006312,1240931
2222057,3,1297571,1297572,1017178,1022284
2222058,11,699312,1297591,1006460,1240939
2222059,14,699321,7531,1006953,1022293
2222060,20,699331,7570,1016949,1022306
2222061,9,699335,7575,1006422,1240949
2222062,8,699337,7589,1016949,1022317
2222063,10,699344,7601,1008941,1022320
2222064,40,1297714,1297675,1006422,1240940
2222065,44,1297677,1297678,1006422,1240940
2222066,49,1297680,1297681,1006422,1240940
2222067,54,1297683,1297684,1006422,1240940
2222068,64,1297690,1297691,1006422,1240940
2222069,66,1297718,1297692,1006422,1240940
2222070,80,1297686,1297687,1006422,1240940
2222071,83,1297688,7630,1006422,1240940
2222072,84,1297718,7631,1006422,1240940
2222073,12,699378,1297812,1006660,1022344
2222074,14,699380,1297811,1018185,1022344
2222075,5,699381,1297820,1006315,1022334
2222076,23,699384,1297813,1018185,1022344
2222077,17,699385,1297823,1006315,1022334
2222078,6,699398,1297914,1006438,1022373
2222079,21,699405,1297918,1016730,1022373
2222080,22,699416,1297940,1007067,1022329
2222081,6,699437,1297986,1006338,1022385
2222082,94,699441,1297950,1018084,1022329
2222083,146,699471,1297956,1006391,1022329
2222084,2,1298102,7984,1018644,1022417
2222085,3,1298105,7989,1018644,1022422
2222086,4,1298106,7990,1018880,1022422
2222087,6,1298134,1298137,1008311,1022432
2222088,12,699518,8020,1006953,1022428
2222089,25,8020,8030,1017157,1022428
2222090,7,699532,1298169,1009569,1022436
2222091,47,699583,8108,1018084,1022438
2222092,115,699611,1298208,1006953,1022438
2222093,154,699629,8159,1006953,1022438
2222094,168,699635,8165,1006953,1022438
2222095,179,699641,8171,1006953,1022438
2222096,13,1298273,1298274,1006312,1240994
2222097,6,1298313,1298435,1006312,1240992
2222098,19,1298393,1298436,1006312,1240992
2222099,24,1298444,1298398,1006422,1240992
2222100,34,1298388,1298437,1006312,1240992
2222101,36,1298389,1298390,1006422,1240992
2222102,40,8263,1298400,1006344,1240992
2222103,47,699678,1298272,1006391,1022459
2222104,3,1298568,1298569,1006316,1022470
2222105,33,1298589,1298590,1006420,1022472
2222106,37,1298592,1298593,1006420,1022472
2222107,63,1298582,1298583,1006420,1022472
2222108,67,1298585,1298586,1006420,1022472
2222109,3,8259,1298660,1018928,1022477
2222110,3,8315,1298668,1018928,1022479
2222111,13,699746,1298665,1016321,1022479
2222112,309,1298416,1298417,1006312,1240992
2222113,4,1298742,1298745,1012615,1241004
2222114,27,699789,1298766,1007181,1241004
2222115,42,699796,8422,1009558,1241004
2222116,2,699817,1299649,1012615,1241005
2222117,13,699825,1299659,1018084,1022488
2222118,8,699844,1300227,1006312,1022541
2222119,13,699847,1300229,1006312,1022541
2222120,6,1300008,1300158,1006312,1241006
2222121,17,1300111,1300159,1006312,1241006
2222122,22,1300168,1300117,1006347,1241006
2222123,94,1300168,1300125,1006422,1241006
2222124,105,1300077,1300160,1006312,1241006
2222125,107,1300078,1300080,1006422,1241006
2222126,111,1300199,1300127,1006344,1241006
2222127,118,1300204,1300206,1006347,1241006
2222128,127,1300117,1300129,1006344,1241006
2222129,227,1300255,8561,1006347,1241006
2222130,239,1300168,8565,1006422,1241006
2222131,8,699868,1300436,1006312,1022545
2222132,13,699871,1300437,1006312,1022545
2222133,338,1300140,8612,1006422,1241006
2222134,25,699876,1300472,1006420,1022549
2222135,9,699911,8657,1006422,1241018
2222136,5,699921,1301027,1006312,1022558
2222137,12,699926,1301028,1006312,1022558
2222138,6,699994,1301366,1006381,1022613
2222139,9,1301366,1301369,1008324,1022613
2222140,14,700014,8873,1007683,1022622
2222141,7,700034,8949,1006315,1022628
2222142,20,700046,8947,1006338,1022628
2222143,72,700055,8968,1006315,1022628
2222144,2,1301699,1301705,1006398,1022650
2222145,4,1301701,1301706,1006312,1022650
2222146,7,1301702,1301707,1006398,1022650
2222147,9,1301703,1301708,1006312,1022650
2222148,2,1301727,1301732,1006398,1022654
2222149,4,1301728,1301733,1006312,1022654
2222150,7,1301729,1301734,1006398,1022654
2222151,9,1301730,1301735,1006312,1022654
2222152,4,700114,1301779,1006315,1241063
2222153,3,1301834,9051,1019512,1022668
2222154,4,1301827,1301830,1008324,1022663
2222155,3,1301852,9056,1007407,1022677
2222156,10,1301887,1301901,1006312,1022683
2222157,17,1301895,1301905,1006398,1022683
2222158,19,1301896,1301906,1006312,1022683
2222159,3,700127,1301923,1007067,1022690
2222160,10,700131,9104,1018716,1022690
2222161,8,700140,9173,1006338,1241079
2222162,15,700143,1301956,1008340,1241079
2222163,28,700146,1301955,1008340,1241079
2222164,44,700147,1301962,1006338,1241079
2222165,59,700149,1301963,1006338,1241079
2222166,3,1301994,9261,1019544,1022751
2222167,3,1302001,9288,1007407,1022776
2222168,30,1302006,1302087,1006312,1241081
2222169,58,1302119,1302090,1006320,1241081
2222170,59,1302090,1302091,1006312,1241081
2222171,73,1302066,1302092,1006312,1241081
2222172,103,1302047,1302094,1006312,1241081
2222173,133,1302050,1302096,1006312,1241081
2222174,167,1302012,1302099,1006312,1241081
2222175,197,1302016,1302101,1006312,1241081
2222176,221,1302020,1302103,1006312,1241081
2222177,10,1302354,1302355,1006320,1022793
2222178,59,1302415,1302377,1006312,1022793
2222179,63,1302415,1302348,1006320,1022793
2222180,91,1302422,1302378,1006312,1022793
2222181,95,1302422,1302345,1006320,1022793
2222182,98,1302422,1302379,1006398,1022793
2222183,101,1302197,1302380,1006312,1022793
2222184,109,1302343,1302381,1006312,1022793
2222185,118,1302196,1302339,1006316,1022793
