695,107,1236854,1289750,1020158
697,179,1145940,1289659,1240485
700,186,1020188,1289654,1240485
702,128,1154806,1289743,1020158
704,196,1020188,1289654,1240485
706,207,1146123,1289659,1240485
710,6,1154748,715,1020170
712,12,1154748,715,1020170
716,4,1205217,1289828,1020174
720,6,1020170,1289829,1020174
722,5,1020158,1289825,1020172
725,9,1020170,1289829,1020174
730,3,1020158,1289847,1020180
739,17,1154748,1289924,1020193
762,9,1191389,1289946,1240499
764,13,1191362,696071,1240499
766,14,1191389,696073,1240499
768,22,1155145,1289948,1240499
770,25,1023275,829,1020202
774,6,1020222,1290012,1020207
776,33,1023287,829,1020202
778,35,1023289,696084,1020202
780,4,1020277,1290018,1020211
783,36,1023287,696085,1020202
785,54,1236833,1289981,1020202
787,3,1183854,1290017,1020209
789,55,1154856,794,1020202
791,3,1020348,1290021,1020216
798,3,1164540,1290024,1020218
805,3,1020218,1290026,1020220
809,2,1019906,1290035,1020214
811,114,1023317,829,1020202
815,2,1019911,1290042,1020224
817,115,1236861,1289962,1020202
819,9,1020344,1290047,1240502
821,116,1116415,1289965,1020202
823,10,1020337,1290047,1240502
824,121,1236848,1289999,1020202
826,2,1019911,1290083,1020233
828,122,1020254,1289962,1020202
832,8,1191362,1290089,1020235
834,2,1019906,1290094,1020238
841,13,1191362,696112,1020235
843,127,1236875,1289962,1020202
848,2,1019906,1290100,1020240
850,5,1191362,864,1240508
852,128,1116415,1289965,1020202
854,23,1191362,1290091,1020235
859,8,1191362,696118,1240508
861,28,1191362,696119,1020235
863,9,1020244,1290082,1240508
867,34,1020373,1290092,1020235
870,10,1191362,864,1240508
872,35,1020387,1290092,1020235
876,13,1191360,696125,1240508
878,40,1020252,1290092,1020235
879,140,1023262,829,1020202
881,14,1191362,864,1240508
883,17,1191360,696129,1240508
885,18,1191362,864,1240508
888,21,1191360,696131,1240508
890,22,1191362,864,1240508
892,143,1236871,1289962,1020202
895,144,1116415,1289965,1020202
897,25,1191360,696133,1240508
899,148,1236833,1289999,1020202
900,26,1191362,864,1240508
902,152,1023262,829,1020202
904,157,1188939,1289977,1020202
906,159,1120898,1289976,1020202
908,161,1120900,1289976,1020202
910,2,1019906,1290111,1020242
912,188,1023275,829,1020202
915,192,1023317,829,1020202
916,193,1236861,1289962,1020202
918,194,1116415,1289965,1020202
922,7,1210165,696151,1020246
928,3,1020257,1290125,1020252
930,8,1023287,1290127,1020254
932,13,1023287,1290127,1020254
936,8,1210165,696164,1020249
942,7,1191362,1290143,1020257
947,12,1191362,696171,1020257
951,17,1020301,1290144,1020257
953,30,1020359,1290144,1020257
981,5,1072131,696183,1020263
985,6,1072163,696183,1020263
988,34,1191362,1290244,1020259
990,37,1191362,696184,1020259
995,8,1072174,696183,1020263
1000,46,1191362,1290240,1020259
1002,48,1191391,696188,1020259
1006,57,1191391,1290238,1020259
1007,58,1191362,696191,1020259
1035,10,1239860,696196,1020265
1041,7,1106092,1290262,1020267
1043,9,1020235,1290261,1020267
1045,11,1020263,1290259,1020265
1047,108,1020274,1290222,1020259
1053,3,1033241,1056,1020269
1064,9,1191362,1290274,1020277
1069,14,1191362,696220,1020277
1075,11,1239860,696223,1020271
1079,15,1115188,1290277,1020271
1084,24,1191362,1290281,1020277
1092,29,1191362,696226,1020277
1096,35,1020373,1290272,1020277
1099,36,1020376,1290272,1020277
1106,7,1191362,1290314,1020287
1113,12,1191362,696229,1020287
1117,20,1174281,1290320,1020287
1121,25,1161497,1290319,1020287
1125,27,1020301,1290315,1020287
1126,11,1154676,1131,1020296
1128,20,1154676,1131,1020296
1137,29,1171930,1290368,1020296
1144,43,1171930,1290368,1020296
1146,5,1155081,696240,1020274
1150,13,1191362,1290400,1020274
1152,15,1191362,696241,1020274
1158,5,1191362,1290406,1020305
1160,7,1191362,696245,1020305
1162,8,1191362,696248,1020305
1166,10,1191362,696249,1020305
1171,5,1020409,1290412,1020308
1177,9,1162460,1290420,1020308
1191,58,1020332,1290394,1020274
1208,82,1020332,1290394,1020274
1224,106,1020332,1290394,1020274
1231,113,1069272,696282,1020274
1235,119,1069272,696286,1020274
1239,125,1069272,696290,1020274
1243,131,1069272,696294,1020274
1245,134,1020332,1290394,1020274
1248,141,1069272,696301,1020274
1252,147,1069272,696305,1020274
1256,153,1069272,696309,1020274
1260,159,1069272,696313,1020274
1262,162,1020332,1290394,1020274
1265,169,1069272,696320,1020274
1269,175,1069272,696324,1020274
1273,181,1069272,696328,1020274
1277,187,1069272,696332,1020274
1279,190,1020332,1290394,1020274
1280,192,1020332,1290394,1020274
1293,211,1020332,1290394,1020274
1294,11,1154676,1311,1020315
1296,15,1154864,1311,1020315
1299,22,1154938,1311,1020315
1301,23,1154948,696374,1020315
1318,13,1119122,1290450,1020322
1328,6,1154676,696385,1020332
1330,8,1191389,1290458,1020332
1332,10,1154936,696388,1020332
1334,13,1155061,696389,1020332
1336,14,1191362,696386,1020332
1360,10,1027369,1290494,1020346
1362,4,1154748,1290498,1020348
1368,11,1020440,1290501,1020348
1371,18,1154676,1290506,1020351
1373,17,1191362,1290500,1020348
1375,22,1191389,1290505,1020351
1377,34,1191389,1290505,1020351
1379,19,1191362,696406,1020348
1380,38,1191362,1290505,1020351
1382,42,1191389,1290505,1020351
1384,20,1191362,696407,1020348
1386,54,1191389,1290505,1020351
1389,67,1191389,1290505,1020351
1391,4,1191389,1395,1020356
1402,26,1154676,1290545,1020361
1404,13,1191389,1395,1020356
1406,33,1154676,1290545,1020361
1413,39,1171930,1290558,1020361
1421,82,1171930,1290558,1020361
1426,122,1191389,1290559,1020361
1428,126,1191389,1290559,1020361
1430,132,1191389,1290559,1020361
1431,135,1191389,1290559,1020361
1433,4,1191389,1437,1020367
1438,15,1191389,1437,1020367
1477,6,1020365,1290647,1020376
1479,3,1147275,696444,1020380
1481,6,1191389,1290715,1020382
1483,6,1147275,696444,1020380
1485,9,1191362,1290715,1020382
1487,9,1147275,696444,1020380
1489,12,1147275,696444,1020380
1491,13,1191362,1290715,1020382
1493,15,1147275,696444,1020380
1495,18,1147275,696444,1020380
1499,26,1147311,696444,1020380
1502,31,1147311,696444,1020380
1505,36,1147297,696444,1020380
1508,38,1147311,696444,1020380
1511,44,1147311,696444,1020380
1516,50,1147311,696444,1020380
1521,29,1071760,1290747,1020385
1523,47,1115228,1290743,1020385
1535,4,1032560,696493,1020395
1537,2,1121567,1290785,1020397
1541,4,1115228,1290792,1240539
1544,6,1121567,1290785,1020397
1546,8,1058693,1290788,1020397
1550,14,1121559,1290785,1020397
1552,4,1115228,1290909,1240541
1560,6,1020365,1290796,1020387
1571,2,1186385,1576,1020402
1575,23,1121390,1572,1020402
1577,27,1121569,1572,1020402
1580,3,1057664,1290975,1020413
1585,13,1121415,1290974,1020413
1586,6,1020365,1290980,1020409
1594,7,1186472,696512,1020415
1627,5,1191362,1291177,1020438
1629,7,1191391,696521,1020438
1631,8,1191362,696522,1020438
1635,19,1170397,1291175,1020438
1637,5,1210934,1291180,1020404
1649,14,1210917,1291186,1020443
1653,16,1020337,696531,1020440
1655,17,1020344,696531,1020440
1656,24,1115487,1291189,1020440
1658,3,1210749,1291203,1020445
1663,3,1210767,1291208,1020447
1668,31,1020235,1291188,1020440
1671,3,1210769,1291213,1020449
1676,43,1020235,1291188,1020440
1679,3,1210782,1291218,1020451
1684,4,1210821,1291239,1020455
1696,4,1210804,1291248,1020458
1704,3,1210789,1291284,1020463
1716,4,1210796,1291293,1020468
1743,3,1020479,1291332,1020474
1747,2,1164288,1291339,1020477
1749,3,1164592,1291339,1020477
1750,15,1174283,1291346,1020479
1755,4,1164572,1291339,1020477
1756,21,1161505,1291345,1020479
1757,5,1164576,1291339,1020477
1758,6,1164494,1291339,1020477
1763,7,1164240,1291339,1020477
1768,8,1164312,1291339,1020477
1769,40,1161505,1291344,1020479
1770,9,1164421,1291339,1020477
1771,44,1020515,1765,1020479
1773,10,1164423,1291339,1020477
1778,22,1161549,1291403,1020502
1783,27,1174283,1291402,1020502
1784,4,1182188,1291411,1020507
1786,6,1182190,1291411,1020507
1788,8,1182188,1291411,1020507
1790,9,1182188,1291411,1020507
1798,45,1161549,1291401,1020502
1799,47,1020515,1795,1020502
1802,3,1055575,696610,1020520
1809,21,1020287,1291425,1020515
1811,3,1055582,696614,1020523
1818,4,1055598,696618,1020526
1840,3,1055602,696626,1020549
1845,2,1154748,1854,1020551
1851,10,1191362,1291528,1020551
1853,12,1191362,696633,1020551
1855,15,1174297,1291559,1020530
1859,14,1092581,696632,1020551
1861,20,1161578,1291558,1020530
1864,18,1055602,696645,1020551
1872,39,1161578,1291557,1020530
1875,55,1020287,1869,1020530
1880,3,1055602,696652,1020554
1892,3,1055605,696659,1020560
1896,2,1154847,1902,1020563
1901,6,1020697,1291588,1020563
1910,11,1154847,1920,1020563
1917,16,1154847,1920,1020563
1919,20,1081833,1291595,1020563
1923,24,1030731,696672,1020563
1924,32,1121291,1927,1020563
1925,34,1081835,1291596,1020563
1928,36,1121153,1291597,1020563
1929,38,1121291,1291597,1020563
1930,46,1081835,1291594,1020563
1938,52,1081833,1291589,1020563
1939,57,1154847,1291600,1020563
1946,66,1157186,1291588,1020563
1948,69,1020746,1291588,1020563
1952,75,1081833,1291593,1020563
1957,88,1020703,1291588,1020563
1958,90,1081833,1291592,1020563
1960,98,1081835,1291591,1020563
1965,7,1171565,1291689,1240570
1967,13,1171567,1291686,1240570
1969,4,1081833,1291722,1020584
1971,18,1191362,1291691,1240570
1978,29,1055652,696699,1020565
1980,22,1191391,696694,1240570
1984,23,1191362,696701,1240570
1987,15,1121256,1291723,1020584
1990,47,1186683,1977,1020565
1992,26,1191360,696707,1240570
1994,55,1186661,1291740,1020565
2002,25,1020596,1291745,1020587
2015,19,1028580,1291760,1020596
2019,4,1082646,696730,1020604
2028,22,1020617,1291761,1020596
2033,4,1082648,696733,1020611
2040,4,1082650,696736,1020623
2061,4,1055608,696740,1020637
2068,3,1055612,696744,1020648
2072,2,1055619,696747,1020651
2075,2,1055621,696748,1020653
2086,6,1055637,696754,1020655
2115,22,1159393,1291900,1020591
2121,32,1159375,1291900,1020591
2124,35,1159375,1291900,1020591
2127,38,1159378,1291900,1020591
2130,6,1055641,696760,1020664
2133,63,1154856,1291880,1020591
2135,71,1154676,1291881,1020591
2137,80,1154938,1291882,1020591
2140,82,1154875,696771,1020591
2142,90,1154936,696771,1020591
2144,95,1154936,1291883,1020591
2146,96,1020697,1291884,1020591
2150,98,1081833,1291885,1020591
2152,2,1055631,696776,1020671
2159,2,1055650,696781,1020673
2167,3,1055645,696783,1020675
2169,116,1081835,1291887,1020591
2172,129,1081833,1291888,1020591
2180,139,1121153,2175,1020591
2181,142,1154847,2161,1020591
2186,151,1081835,1291889,1020591
2187,157,1081835,1291890,1020591
2189,160,1121291,1291915,1020591
2190,276,1222992,1291893,1020591
2200,1,1154962,1292060,1020695
2211,48,1170157,1292054,1020687
2220,15,1113555,696802,1020678
2224,18,1113555,696803,1020678
2233,14,1154864,2239,1020697
2236,53,1222992,1292066,1020678
2240,67,1222992,1292065,1020678
2244,32,1154938,2239,1020697
2247,34,1154936,2239,1020697
2262,38,1155061,696808,1020697
2264,2,1055648,696809,1020699
2274,7,1203556,1292095,1020701
2276,12,1203556,1292094,1020701
2283,14,1154864,2296,1020703
2286,8,1020687,1292120,1020715
2294,4,1055655,696823,1020711
2304,33,1154938,2296,1020703
2307,37,1154938,2296,1020703
2310,41,1154938,2296,1020703
2313,44,1154936,2296,1020703
2315,45,1154748,696828,1020703
2319,50,1154748,696828,1020703
2321,4,1055659,696834,1020731
2324,57,1154748,696830,1020703
2330,5,1055667,696838,1020735
2334,60,1154748,696831,1020703
2336,63,1154748,696832,1020703
2340,3,1154856,2345,1020740
2342,6,1154856,2345,1020740
2346,74,1154938,2296,1020703
2351,78,1154938,2296,1020703
2355,80,1154936,2296,1020703
2357,18,1170154,1292128,1020728
2360,22,1154856,2345,1020740
2374,84,1155061,696849,1020703
2376,3,1020728,1292215,1240581
2383,3,1020697,1292262,1020744
2385,6,1081833,1292265,1020744
2391,9,1020703,1292262,1020744
2392,11,1081833,1292268,1020744
2398,33,1154936,2345,1020740
2402,41,1081833,696843,1020740
2429,4,1055663,696858,1020748
2447,11,1090799,1292398,1020755
2465,10,1238931,1292393,1020746
2472,13,1238933,1292394,1020746
2479,15,1020591,1292395,1020746
2489,11,1113169,1292404,1020761
2509,5,1020697,1292408,1020764
2514,7,1081833,1292410,1020764
2518,11,1166534,1292411,1020764
2525,12,1166605,1292420,1240583
2529,3,1055675,696883,1020768
2536,3,1055675,696887,1020771
2574,8,1212374,1292438,1020777
2600,12,1166534,1292446,1240584
2602,15,1166605,1292444,1240584
2632,3,1055672,696901,1020784
2659,6,1055652,696908,1020787
2676,3,1085233,1292480,1020795
2712,3,1055652,696912,1020801
2714,5,1039718,696911,1020797
2724,11,1205836,696913,1020797
2740,16,1235992,696915,1020797
2747,18,1235995,696917,1020797
2762,5,1196828,1292502,1020808
2771,3,1155032,1292505,1020820
2784,17,1043266,1292511,1020820
2792,27,1083684,1292504,1020820
2862,5,1196830,1292529,1020828
2867,9,1154955,2864,1020830
2869,4,1057668,696937,1020825
2872,21,1083680,696933,1020830
2876,5,1196832,1292538,1020836
2877,24,1083680,696933,1020830
2879,28,1083684,696933,1020830
2881,31,1083680,696933,1020830
2885,34,1083680,696933,1020830
2887,8,1117040,696958,1020825
2891,38,1083684,696933,1020830
2895,13,1115967,696951,1020825
2897,1,1154784,1292546,1020843
2903,4,1154784,1292546,1020843
2908,6,1123669,1292561,1020838
2918,30,1119761,1292564,1020838
2921,33,1119764,1292564,1020838
2924,37,1119758,1292564,1020838
2930,7,1191830,1292593,1020856
2935,47,1119767,1292564,1020838
2947,8,1154955,2942,1020854
2949,20,1083680,696992,1020854
2951,24,1083684,696992,1020854
2953,105,1222992,1292573,1020838
2955,26,1083686,696992,1020854
2965,2,1081844,1292601,1020861
3025,6,1235423,1292631,1240604
3049,52,1089274,697027,1020832
3053,2,1226569,1292693,1240613
3059,26,1191360,1292698,1020904
3061,57,1089339,697031,1020832
3063,27,1191362,697038,1020904
3077,8,1058724,1292735,1240615
3081,17,1111069,1292721,1020913
3083,64,1089274,697043,1020832
3093,59,1113573,3056,1020904
3095,22,1057701,1292731,1240615
3097,26,1154938,697058,1020913
3100,70,1222992,1292700,1020904
3102,27,1154849,697062,1020913
3104,31,1111069,1292725,1020913
3105,69,1089339,697054,1020832
3122,5,1113573,697070,1020923
3123,16,1222992,1292761,1020923
3125,2,1081833,1292763,1020926
3129,3,1020936,1292762,1020929
3131,8,1081835,1292763,1020926
3133,6,1183051,697075,1020929
3134,15,1113536,1292771,1020931
3147,12,1205217,697084,1020936
3157,27,1154849,697113,1020934
3159,30,1154847,697113,1020934
3163,35,1154938,697113,1020934
3174,44,1154847,697113,1020934
3176,49,1154938,697113,1020934
3188,60,1154847,697113,1020934
3192,63,1154849,697113,1020934
3194,68,1154938,697113,1020934
3208,31,1222992,1292806,1020938
3210,41,1222992,1292805,1020938
3215,93,1212143,697146,1020934
3218,10,1089384,697149,1020940
3220,15,1191362,1292801,1020940
3226,17,1191360,697156,1020940
3231,15,1132458,1292816,1020944
3238,8,1116415,1292820,1020949
3242,20,1222992,1292821,1020949
3244,9,1089272,697172,1020947
3253,17,1089274,697177,1020947
3263,13,1203288,697180,1020962
3268,29,1222992,1292840,1020962
3270,6,1089339,697181,1020966
3281,10,1089272,697187,1020973
3290,16,1213016,1292874,1020968
3292,27,1222992,1292876,1020968
3296,40,1222992,1292875,1020968
3298,18,1089274,697189,1020973
3305,23,1089339,697196,1020973
3307,2,1058140,1292885,1020978
3321,9,1132461,1292901,1020996
3340,5,1182705,1293117,1021003
3342,6,3775459,697218,1021003
3352,10,1089517,697212,1021008
3360,19,1222992,1293061,1021008
3371,6,1228603,697224,1240629
3401,27,1129835,1293148,1020990
3403,14,1089517,697231,1021010
3417,20,1089274,1293181,1021010
3426,10,1065029,697245,1021016
3443,8,1065036,697248,1021028
3488,15,1089517,697252,1021023
3496,57,1058724,1293143,1020990
3500,61,1155100,697254,1020990
3502,63,1058724,1293144,1020990
3504,64,1057895,1293126,1020990
3511,68,1058724,1293141,1020990
3517,72,1155100,697255,1020990
3519,74,1058724,1293142,1020990
3521,21,1089272,1293206,1021023
3529,11,1021142,1293231,1021039
3531,26,1089274,697256,1021023
3537,134,1028118,1293166,1020990
3541,7,1139031,1293243,1021043
3545,6,1083680,1293240,1021046
3550,142,1068869,1293136,1020990
3555,172,1222992,1293150,1020990
3570,16,1089517,697293,1021052
3581,19,1021043,1293260,1021049
3584,22,1089517,1293253,1021052
3586,22,1139031,3582,1021049
3588,32,1222992,1293256,1021052
3592,28,1139031,3582,1021049
3594,31,1139068,3582,1021049
3596,39,1021043,1293260,1021049
3600,41,1021116,1293260,1021049
3603,5,1081833,1293283,1021063
3610,45,1139068,3582,1021049
3612,47,1021043,1293260,1021049
3615,48,1139068,3582,1021049
3617,53,1021043,1293260,1021049
3622,5,1081833,1293290,1021068
3624,58,1139031,3582,1021049
3628,3,1089517,697315,1021061
3630,12,1222992,1293297,1021061
3632,65,1204725,697317,1021049
3635,68,1154938,697326,1021049
3643,4,1057032,1293308,1021085
3651,567,1021257,1293116,1021000
3652,77,1139068,3582,1021049
3654,568,1021237,1293116,1021000
3657,91,1021182,1293260,1021049
3661,94,1021049,1293261,1021049
3663,15,1087366,1293312,1021088
3687,3,1225221,1293336,1021100
3689,4,1058049,1293339,1021106
3692,3,1225223,1293341,1021111
3698,11,1058096,697363,1021106
3701,13,1057928,697365,1021106
3703,3,1225225,1293352,1021116
3705,14,1225225,1293356,1021116
3710,7,1156665,1293361,1021118
3716,18,1097080,1293374,1021118
3718,4,1225227,1293381,1021128
3721,23,1170170,697378,1021118
3722,24,1097080,1293374,1021118
3724,3,1225230,1293384,1021131
3726,27,1170196,697382,1021118
3729,33,1153194,1293369,1021118
3735,36,1097094,1293374,1021118
3741,26,1228572,697390,1240641
3747,7,1021118,1293399,1021133
3753,7,1112407,697398,1021139
3757,6,1112411,697401,1021142
3760,6,1112414,697406,1021144
3766,5,1021146,1293422,1021151
3769,6,1112417,697411,1021149
3772,3,1021160,1293429,1021156
3781,5,1203757,1293437,1021160
3792,10,1112420,697414,1021158
3807,8,1112407,697420,1021173
3814,9,1203892,1293464,1021180
3816,13,1112414,697420,1021173
3823,29,1103150,1293450,1021175
3826,32,1103150,1293450,1021175
3831,2,1225221,1293495,1240653
3833,6,1225225,1293496,1240653
3839,2,1021182,1293517,1021186
3845,6,1152841,697459,1240661
3847,7,1021186,1293542,1021188
3858,3,1021204,1293575,1021194
3866,6,1194634,1293592,1021204
3869,8,1154938,1293593,1021204
3871,11,1154936,1293594,1021204
3874,9,1112411,697475,1021200
3881,2,1021211,1293612,1021209
3889,4,1021204,1293629,1021211
3892,7,1150173,1293622,1021213
3894,4,1021223,1293645,1021219
3903,5,1081835,1293647,1240682
3906,16,1191362,1293630,1021213
3908,14,1058734,1293633,1240673
3913,20,1191362,697493,1021213
3915,11,1081835,1293648,1240682
3924,7,1194637,1293654,1021223
3931,9,1154938,1293655,1021223
3933,17,1081835,1293649,1240682
3936,4,1182188,1293660,1021227
3938,29,1081835,1293623,1021213
3940,12,1154936,1293656,1021223
3945,23,1081835,1293650,1240682
3951,6,1162507,1293666,1021229
3960,40,1238933,1293627,1021213
3965,3,1021248,1293722,1021240
3975,8,1095494,1293711,1021235
3980,6,1031850,1293731,1021251
3983,1,1021274,1293742,1240693
3985,2,1031839,1293746,1021259
3987,7,1021235,1293763,1021268
3993,16,1021261,1293763,1021268
4000,32,1118955,1293754,1021259
4002,2,1021274,1293778,1021276
4004,8,1194641,1293776,1021248
4007,1,1031839,1293787,1240695
4009,7,1021235,1293797,1021285
4011,14,1021278,1293797,1021285
4021,9,1021235,1293817,1021300
4023,16,1021291,1293817,1021300
4032,9,1021248,1293825,1240697
4035,6,1150173,1293818,1021312
4039,15,1191362,1293840,1021312
4041,3,1021331,1293844,1021328
4044,19,1191362,697552,1021312
4049,7,1021235,1293848,1021322
4051,14,1021315,1293848,1021322
4058,8,1194644,1293870,1021331
4061,10,1115228,1293876,1021334
4064,23,1115228,1293872,1021334
4067,36,1115228,1293867,1021334
4070,9,1021235,1293888,1021348
4072,16,1021339,1293888,1021348
4081,15,1021512,1293886,1021337
4084,2,1031357,1293897,1240702
4086,4,1101839,1293897,1240702
4088,21,1021564,1293886,1021337
4090,25,1129473,1293886,1021337
4092,6,1021235,1293904,1021365
4094,11,1021356,1293904,1021365
4099,29,1090823,4089,1021337
4105,10,1021397,1293907,1021370
4107,11,1027373,1293907,1021370
4109,13,1021397,1293907,1021370
4111,14,1027377,1293907,1021370
4113,9,1021331,1293924,1240703
4115,17,1021397,1293907,1021370
4118,18,1027373,1293907,1021370
4120,20,1021397,1293907,1021370
4122,9,1129419,1293921,1021382
4124,6,1021235,1293960,1021377
4126,21,1027377,1293907,1021370
4128,12,1129475,1293921,1021382
4130,11,1021356,1293960,1021377
4139,13,1021445,1293921,1021382
4140,31,1031252,1293907,1021370
4142,20,1021512,1293921,1021382
4145,36,1021512,1293921,1021382
4147,40,1090694,4129,1021382
4149,44,1188023,4129,1021382
4153,47,1090690,4129,1021382
4155,62,1090694,4129,1021382
4162,7,1021235,1293984,1021391
4164,65,1188023,4129,1021382
4166,14,1021384,1293984,1021391
4173,69,1090690,4129,1021382
4175,71,1021528,1293921,1021382
4177,75,1021554,1293921,1021382
4179,77,1021564,1293921,1021382
4180,78,1090821,4129,1021382
4182,92,1021605,1293921,1021382
4184,9,1021235,1293997,1021408
4186,93,1090688,4123,1021382
